secid,date,rv_raw,rv_ann,rv_d,rv_w,rv_m,rv_target,estimator,log_rv
GLDRUB_TOM,2018-10-18,1.0323139213263234e-05,0.051004226116492885,-11.46376027518214,-12.037903337264755,-11.605172957046948,-11.481122656834735,garman_klass,True
GLDRUB_TOM,2018-10-19,8.549384389964565e-07,0.014678027341135016,-11.481122656834735,-12.41444884367976,-11.633809460003256,-13.972236371775596,garman_klass,True
GLDRUB_TOM,2018-10-22,6.89418443856253e-08,0.004168134449028435,-13.972236371775596,-12.812586111683782,-11.747685145500503,-16.490002522725202,garman_klass,True
GLDRUB_TOM,2018-10-23,1.6297770175758547e-05,0.06408617701416705,-16.490002522725202,-13.188162296974207,-12.026516271501645,-11.024482258542617,garman_klass,True
GLDRUB_TOM,2018-10-24,1.761039473588225e-05,0.0666169608541423,-11.024482258542617,-12.886320817012058,-12.013936983239656,-10.947021220268299,garman_klass,True
GLDRUB_TOM,2018-10-25,2.417029024284625e-05,0.0780443024262326,-10.947021220268299,-12.782973006029291,-12.008370664181395,-10.630386354928502,garman_klass,True
GLDRUB_TOM,2018-10-26,3.5855471424210024e-06,0.030059239509510092,-10.630386354928502,-12.612825745648044,-11.868421723384081,-12.538599475635749,garman_klass,True
GLDRUB_TOM,2018-10-29,3.333676289834721e-06,0.02898424442759117,-12.538599475635749,-12.326098366420075,-11.873578956092675,-12.611434871980421,garman_klass,True
GLDRUB_TOM,2018-10-30,6.116345859851258e-07,0.012414987542009525,-12.611434871980421,-11.550384836271117,-11.966035478409843,-14.307130814482015,garman_klass,True
GLDRUB_TOM,2018-10-31,1.6698928693314353e-06,0.020513727186240966,-14.307130814482015,-12.206914547458997,-12.095204084331135,-13.302751083694252,garman_klass,True
GLDRUB_TOM,2018-11-01,7.478138802372813e-06,0.0434107242302861,-13.302751083694252,-12.67806052014419,-12.147459135174714,-11.803526620151711,garman_klass,True
GLDRUB_TOM,2018-11-02,9.745870682153809e-06,0.04955763727118919,-11.803526620151711,-12.91268857318883,-12.20293447393415,-11.538666882443447,garman_klass,True
GLDRUB_TOM,2018-11-06,5.809121860101586e-06,0.03826092927185119,-11.538666882443447,-12.712702054550368,-12.183911126411987,-12.056081141363343,garman_klass,True
GLDRUB_TOM,2018-11-07,2.6851015759420144e-06,0.026012412366741143,-12.056081141363343,-12.601631308426954,-12.26272864825656,-12.827791999828136,garman_klass,True
GLDRUB_TOM,2018-11-08,3.2615871230945147e-06,0.02866914639503272,-12.827791999828136,-12.305763545496177,-12.330044678675929,-12.633296633482484,garman_klass,True
GLDRUB_TOM,2018-11-09,6.2616259681512586e-06,0.039723163821303524,-12.633296633482484,-12.171872655453825,-12.370630144054639,-11.981070667257397,garman_klass,True
GLDRUB_TOM,2018-11-12,3.2231425440902876e-06,0.028499682824739515,-11.981070667257397,-12.207381464874961,-12.396910393415128,-12.64515372896336,garman_klass,True
GLDRUB_TOM,2018-11-13,1.345322481974637e-06,0.018412530121023795,-12.64515372896336,-12.428678834178942,-12.408194181394594,-13.518876810099242,garman_klass,True
GLDRUB_TOM,2018-11-14,8.838521892809719e-06,0.04719435895303642,-13.518876810099242,-12.721237967926124,-12.586397894364573,-11.636390901991053,garman_klass,True
GLDRUB_TOM,2018-11-15,1.69443580324543e-05,0.06534507038926872,-11.636390901991053,-12.482957748358706,-12.570708843011642,-10.985575638990039,garman_klass,True
GLDRUB_TOM,2018-11-16,4.36459635906875e-06,0.033164412892215125,-10.985575638990039,-12.153413549460218,-12.405865844953324,-12.34198484509772,garman_klass,True
GLDRUB_TOM,2018-11-19,2.5597580714784958e-06,0.02539801240279603,-12.34198484509772,-12.225596385028282,-12.397151989805339,-12.875597807267237,garman_klass,True
GLDRUB_TOM,2018-11-20,3.5714410776550623e-06,0.030000052526105277,-12.875597807267237,-12.271685200689058,-12.461326423081935,-12.5425413804141,garman_klass,True
GLDRUB_TOM,2018-11-21,1.517332322996232e-07,0.006183589130877395,-12.5425413804141,-12.076418114752029,-12.509572728699176,-15.701141908666264,garman_klass,True
GLDRUB_TOM,2018-11-22,5.132482587133969e-07,0.011372711250874877,-15.701141908666264,-12.889368316087072,-12.58815934401239,-14.48250617372064,garman_klass,True
GLDRUB_TOM,2018-11-23,1.0220563302872369e-05,0.05075019164814885,-14.48250617372064,-13.58875442303319,-12.496909509966729,-11.491108857009756,garman_klass,True
GLDRUB_TOM,2018-11-26,5.889789547055722e-05,0.12182885396563664,-11.491108857009756,-13.418579225415598,-12.518119809897053,-9.739705198495896,garman_klass,True
GLDRUB_TOM,2018-11-27,2.6447048015764087e-05,0.08163734500810613,-9.739705198495896,-12.791400703661331,-12.463241808907396,-10.5403660120977,garman_klass,True
GLDRUB_TOM,2018-11-28,6.987120045587345e-06,0.04196134234611675,-10.5403660120977,-12.390965629998052,-12.459149975142362,-11.871442097263849,garman_klass,True
GLDRUB_TOM,2018-11-29,5.9821349658215165e-06,0.03882651170768528,-11.871442097263849,-11.62502566771757,-12.428824639761821,-12.026733036021481,garman_klass,True
GLDRUB_TOM,2018-11-30,1.2475436054639397e-06,0.017730792102354388,-12.026733036021481,-11.133871040177738,-12.40224728358187,-13.594334055651913,garman_klass,True
GLDRUB_TOM,2018-12-03,1.1586167205839513e-05,0.05403437920316618,-13.594334055651913,-11.554516079906168,-12.369847430907775,-11.365698653679882,garman_klass,True
GLDRUB_TOM,2018-12-04,4.330132178928255e-06,0.033033215239965975,-11.365698653679882,-11.879714770942964,-12.281799593179848,-12.349912490104419,garman_klass,True
GLDRUB_TOM,2018-12-05,4.392400149062396e-06,0.03326987883301837,-12.349912490104419,-12.24162406654431,-12.306635314541332,-12.335634749286418,garman_klass,True
GLDRUB_TOM,2018-12-06,5.503140829302868e-06,0.03723964942080313,-12.335634749286418,-12.334462596948821,-12.342861126670561,-12.11019156884524,garman_klass,True
GLDRUB_TOM,2018-12-07,3.835768663150521e-06,0.031090411755297347,-12.11019156884524,-12.351154303513573,-12.345320691556104,-12.471140709552403,garman_klass,True
GLDRUB_TOM,2018-12-10,4.4463885780218435e-06,0.0334737198659113,-12.471140709552403,-12.126515634293671,-12.329109269270843,-12.323418346776277,garman_klass,True
GLDRUB_TOM,2018-12-11,3.1497552310162933e-06,0.02817336185505922,-12.323418346776277,-12.318059572912953,-12.315023892602376,-12.66818581258515,garman_klass,True
GLDRUB_TOM,2018-12-12,1.8190447271049321e-06,0.02141026088655724,-12.66818581258515,-12.3817142374091,-12.346256399208185,-13.217199069887856,garman_klass,True
GLDRUB_TOM,2018-12-13,1.1705088812193802e-06,0.01717463938681927,-13.217199069887856,-12.558027101529387,-12.372258460159298,-13.658071962500976,garman_klass,True
GLDRUB_TOM,2018-12-14,2.3351243887179865e-06,0.024258016117500884,-13.658071962500976,-12.86760318026053,-12.378585512541195,-12.967445396862718,garman_klass,True
GLDRUB_TOM,2018-12-17,1.7770083025609927e-05,0.06691831529898001,-12.967445396862718,-12.966864117722597,-12.439087989580816,-10.937994243573968,garman_klass,True
GLDRUB_TOM,2018-12-18,5.137052809887577e-06,0.035979679099342576,-10.937994243573968,-12.689779297082133,-12.436925198880084,-12.179031026234618,garman_klass,True
GLDRUB_TOM,2018-12-19,7.874427462109769e-06,0.04454610780361918,-12.179031026234618,-12.591948339812028,-12.42951820711358,-11.751890079119741,garman_klass,True
GLDRUB_TOM,2018-12-20,4.812962217987747e-05,0.11013021742160106,-11.751890079119741,-12.298886541658405,-12.378440583106878,-9.941612724672225,garman_klass,True
GLDRUB_TOM,2018-12-21,1.7514412467719917e-05,0.06643517097039353,-9.941612724672225,-11.555594694092653,-12.260216553300427,-10.952486446398154,garman_klass,True
GLDRUB_TOM,2018-12-24,5.700724349244511e-05,0.11985752108272625,-10.952486446398154,-11.15260290399974,-12.044368577742786,-9.772332219388726,garman_klass,True
GLDRUB_TOM,2018-12-25,5.565807916904536e-05,0.11843072215687714,-9.772332219388726,-10.919470499162694,-11.830269761636789,-9.796283312540252,garman_klass,True
GLDRUB_TOM,2018-12-26,2.8109872720682503e-05,0.08416464771869475,-9.796283312540252,-10.442920956423821,-11.753232236888175,-10.47938970095781,garman_klass,True
GLDRUB_TOM,2018-12-27,3.4758264823813535e-05,0.09358997134095624,-10.47938970095781,-10.188420880791435,-11.786854259727352,-10.267093177575623,garman_klass,True
GLDRUB_TOM,2018-12-28,0.00011575953297411055,0.1707963767457491,-10.267093177575623,-10.253516971372113,-11.774432767249078,-9.06399551008154,garman_klass,True
GLDRUB_TOM,2019-01-10,2.3540329820181248e-07,0.0077020536967004295,-11.156801382973786,-10.24181994289719,-11.512657551599895,-15.26196563116566,garman_klass,True
GLDRUB_TOM,2019-01-11,3.727630815899522e-06,0.030649028787331573,-15.26196563116566,-11.437463925449151,-11.698194074337314,-12.4997376961146,garman_klass,True
GLDRUB_TOM,2019-01-14,1.7675027233909238e-06,0.021104755063599122,-12.4997376961146,-11.995625055083897,-11.705328607956844,-13.245942898361637,garman_klass,True
GLDRUB_TOM,2019-01-15,1.4680998672449435e-08,0.001923437460760619,-13.245942898361637,-13.04111190215392,-11.748676615055665,-18.03671178661553,garman_klass,True
GLDRUB_TOM,2019-01-16,7.889636411396917e-07,0.014100313385425245,-18.03671178661553,-14.04023187904624,-12.030891863520916,-14.052545599368068,garman_klass,True
GLDRUB_TOM,2019-01-17,4.393740463379316e-06,0.033274954496912354,-14.052545599368068,-14.619380722325099,-12.106196858274043,-12.335329651886676,garman_klass,True
GLDRUB_TOM,2019-01-18,1.1561532467046014e-05,0.05397690415071612,-12.335329651886676,-14.034053526469302,-12.1067640632793,-11.367827137152723,garman_klass,True
GLDRUB_TOM,2019-01-21,4.184115664659889e-06,0.032471482064948806,-11.367827137152723,-13.807671414676927,-12.044842221592043,-12.384215187066573,garman_klass,True
GLDRUB_TOM,2019-01-22,2.3940760981032304e-06,0.02456231212084917,-12.384215187066573,-13.635325872417914,-12.005176322410076,-12.94251316432315,garman_klass,True
GLDRUB_TOM,2019-01-23,2.9848302187527344e-06,0.027425849396612845,-12.94251316432315,-12.616486147959439,-11.971102093925419,-12.721967690877118,garman_klass,True
GLDRUB_TOM,2019-01-24,6.841884549403717e-06,0.041522944337435135,-12.721967690877118,-12.35037056626125,-11.959412679354674,-11.89244734535951,garman_klass,True
GLDRUB_TOM,2019-01-25,1.509669484811115e-05,0.061679551730893845,-11.89244734535951,-12.261794104955815,-12.004862827058748,-11.101034722333095,garman_klass,True
GLDRUB_TOM,2019-01-28,1.9543424612766696e-06,0.022192212603562553,-11.101034722333095,-12.20843562199189,-11.953529669730106,-13.14545675804378,garman_klass,True
GLDRUB_TOM,2019-01-29,2.9659720635420385e-07,0.008645374254551353,-13.14545675804378,-12.360683936187332,-12.019889987774107,-15.030890826187127,garman_klass,True
GLDRUB_TOM,2019-01-30,3.0772878197243556e-06,0.027847379240613247,-15.030890826187127,-12.778359468560126,-12.26223656403672,-12.691461926926937,garman_klass,True
GLDRUB_TOM,2019-01-31,7.22741823639892e-07,0.013495589633552614,-12.691461926926937,-12.77225831577009,-12.345044920252375,-14.140213768960862,garman_klass,True
GLDRUB_TOM,2019-02-01,3.686128633267145e-07,0.009637968746490727,-14.140213768960862,-13.22181160049036,-12.553039279755813,-14.81351889452602,garman_klass,True
GLDRUB_TOM,2019-02-04,3.7054492682079352e-09,0.0009663194169571465,-14.81351889452602,-13.964308434928943,-12.791955259850372,-19.413461325574605,garman_klass,True
GLDRUB_TOM,2019-02-05,7.827596120317298e-06,0.04441344641344509,-19.413461325574605,-15.21790934843511,-13.217387241974981,-11.757855103997894,garman_klass,True
GLDRUB_TOM,2019-02-06,7.21961534802327e-07,0.013488302590399816,-11.757855103997894,-14.563302203997262,-13.288375905137947,-14.14129397536985,garman_klass,True
GLDRUB_TOM,2019-02-07,2.3625236290408142e-07,0.0077159312757326005,-14.14129397536985,-14.853268613685847,-13.53015202253263,-15.25836526891218,garman_klass,True
GLDRUB_TOM,2019-02-08,5.673682505384455e-06,0.03781227302552549,-15.25836526891218,-15.076898913676109,-13.608707170095336,-12.07967217919107,garman_klass,True
GLDRUB_TOM,2019-02-11,4.087914301938977e-06,0.03209601850835431,-12.07967217919107,-14.53012957060912,-13.650655842650666,-12.407475668604773,garman_klass,True
GLDRUB_TOM,2019-02-12,2.320100049892941e-06,0.024179851376156577,-12.407475668604773,-13.128932439215154,-13.520906298897899,-12.973900248262055,garman_klass,True
GLDRUB_TOM,2019-02-15,5.707162969030554e-08,0.0037923674244404373,-11.285976951541835,-12.186756261899934,-13.235115399736472,-16.678958696816277,garman_klass,True
GLDRUB_TOM,2019-02-20,5.066218066077151e-07,0.011299057273292503,-15.295495944560638,-14.42014386430625,-13.607808782371768,-14.495501055284096,garman_klass,True
GLDRUB_TOM,2019-02-21,2.6418157932074137e-06,0.025801891013804944,-14.495501055284096,-14.438983162050711,-13.713373075782645,-12.844044076775027,garman_klass,True
GLDRUB_TOM,2019-02-26,1.7549002161982386e-06,0.02102938074413881,-11.28858011220582,-13.480905297206395,-13.728587237056523,-13.253098559529958,garman_klass,True
GLDRUB_TOM,2019-03-01,4.423943861869325e-06,0.03338912776924653,-13.543625789747358,-12.695101487161045,-13.797916641488179,-12.328478983275629,garman_klass,True
GLDRUB_TOM,2019-03-04,4.41726179298268e-06,0.033363902227282034,-12.328478983275629,-12.603445861189691,-13.777750922396441,-12.329990557696538,garman_klass,True
GLDRUB_TOM,2019-03-05,7.215154756599008e-07,0.01348413511747398,-12.329990557696538,-12.86379847256237,-13.67718296621509,-14.141912009676446,garman_klass,True
GLDRUB_TOM,2019-03-06,2.787152104616729e-06,0.02650211935607067,-14.141912009676446,-13.086001835098992,-13.639871472612336,-12.790490234485556,garman_klass,True
GLDRUB_TOM,2019-03-07,6.116060278847191e-08,0.003925872120012943,-12.790490234485556,-13.026899514976304,-13.271928634218499,-16.609762600007503,garman_klass,True
GLDRUB_TOM,2019-03-13,2.4021785195631036e-07,0.007780417642581291,-16.620733555538415,-15.04072459992698,-13.586335130776412,-15.241719608845267,garman_klass,True
GLDRUB_TOM,2019-03-19,6.136742264885698e-06,0.039325043556888734,-11.61597220240835,-14.492808455597343,-13.77277130864967,-12.001216532361859,garman_klass,True
GLDRUB_TOM,2019-03-20,2.575307177594616e-06,0.025475035009864918,-12.001216532361859,-12.952969447871824,-13.817473782450922,-12.869541738693577,garman_klass,True
GLDRUB_TOM,2019-03-21,6.067786720736027e-06,0.03910348134917758,-12.869541738693577,-12.162243491154596,-13.579385222568252,-12.012516645293456,garman_klass,True
GLDRUB_TOM,2019-03-22,2.672012469643768e-05,0.08205773225907657,-12.012516645293456,-12.124811779689312,-13.487216482728558,-10.530093542523872,garman_klass,True
GLDRUB_TOM,2019-03-25,1.2390210400133547e-05,0.055877840158990166,-10.530093542523872,-11.805868132256224,-13.206898694373454,-11.298603881019986,garman_klass,True
GLDRUB_TOM,2019-03-26,1.31940382995396e-05,0.05766192549233835,-11.298603881019986,-11.742394467978551,-13.018845919416743,-11.23574547436808,garman_klass,True
GLDRUB_TOM,2019-03-29,1.3151809855342404e-05,0.05756957602368013,-11.634155222333971,-11.174649530061476,-12.944568066929754,-11.238951177225884,garman_klass,True
GLDRUB_TOM,2019-04-01,3.732958501651056e-05,0.09698997589524734,-11.238951177225884,-11.35186393873698,-12.826088809147162,-10.195724381721309,garman_klass,True
GLDRUB_TOM,2019-04-02,1.388964486280464e-06,0.018708796074111154,-10.195724381721309,-11.076144063912311,-12.679957452067947,-13.48695206235157,garman_klass,True
GLDRUB_TOM,2019-04-03,1.4027356911818293e-06,0.018801313629047866,-13.48695206235157,-11.638945710908184,-12.676808911657071,-13.477086162914974,garman_klass,True
GLDRUB_TOM,2019-04-04,1.901174241566076e-07,0.006921675439332959,-13.477086162914974,-12.00657380130954,-12.740620421637034,-15.475623933805915,garman_klass,True
GLDRUB_TOM,2019-04-09,3.877799297635363e-07,0.009885370114487932,-12.117675190532534,-13.639334337401248,-12.80365140658509,-14.762827849568081,garman_klass,True
GLDRUB_TOM,2019-04-10,5.2067915191125e-06,0.03622307914598578,-14.762827849568081,-13.958303284205375,-12.695008185971005,-12.165546723165354,garman_klass,True
GLDRUB_TOM,2019-04-11,1.093238224089772e-05,0.05248771594102972,-12.165546723165354,-13.63041842426797,-12.665593660259582,-11.423781325187944,garman_klass,True
GLDRUB_TOM,2019-04-12,1.078266053493984e-05,0.052127060676819666,-11.423781325187944,-12.617457772113479,-12.376874091906778,-11.437571220064127,garman_klass,True
GLDRUB_TOM,2019-04-15,1.0909322809915886e-06,0.016580558941419327,-11.437571220064127,-12.381480461703608,-12.165532514752268,-13.728477923624961,garman_klass,True
GLDRUB_TOM,2019-04-16,8.947843096180176e-06,0.04748532889469551,-13.728477923624961,-12.703641008322093,-12.24779279942978,-11.624098049561637,garman_klass,True
GLDRUB_TOM,2019-04-17,7.279914154266079e-06,0.042831511377431596,-11.624098049561637,-12.075895048320806,-12.216608061936373,-11.830391487821624,garman_klass,True
GLDRUB_TOM,2019-04-18,3.707891885913258e-08,0.003056777314836887,-11.830391487821624,-12.008864001252059,-12.227329026207036,-17.11021725365515,garman_klass,True
GLDRUB_TOM,2019-04-19,2.579842893597464e-06,0.025497458877044216,-17.11021725365515,-13.146151186945499,-12.4827790622717,-12.867782054839331,garman_klass,True
GLDRUB_TOM,2019-04-22,8.116635006278788e-07,0.01430172025171187,-12.867782054839331,-13.432193353900539,-12.48269107807899,-14.024179990769243,garman_klass,True
GLDRUB_TOM,2019-04-23,1.3577479707070844e-06,0.018497364369503708,-14.024179990769243,-13.491333767329397,-12.583274245352777,-13.5096831346324,garman_klass,True
GLDRUB_TOM,2019-04-24,2.379849144564695e-06,0.024489221801239483,-13.5096831346324,-13.868450784343548,-12.732253724958204,-12.948473456926465,garman_klass,True
GLDRUB_TOM,2019-04-29,1.3382601958921371e-06,0.018364138132915972,-14.207018386160588,-13.672338742122173,-12.963310849343154,-13.524140148877256,garman_klass,True
GLDRUB_TOM,2019-04-30,3.857238612644255e-06,0.031177301525089567,-13.524140148877256,-13.547328781649178,-13.057810095670316,-12.465559015823043,garman_klass,True
GLDRUB_TOM,2019-05-06,9.800807435852909e-06,0.04969711735940962,-12.465559015823043,-13.286297751946837,-13.119140487600173,-11.533045784268172,garman_klass,True
GLDRUB_TOM,2019-05-07,1.7450629676201133e-06,0.02097035688395094,-11.533045784268172,-12.932440833782264,-13.186006557727518,-13.258719918364864,garman_klass,True
GLDRUB_TOM,2019-05-08,3.743388403592274e-06,0.030713740861465458,-13.258719918364864,-12.997696650698785,-13.174594950528183,-12.495519366433983,garman_klass,True
GLDRUB_TOM,2019-05-13,4.001866738564808e-06,0.031756423257639256,-12.495519366433983,-12.655396846753465,-13.125516610704134,-12.42874962106659,garman_klass,True
GLDRUB_TOM,2019-05-14,1.3806666137404628e-07,0.005898542079722723,-12.42874962106659,-12.43631874119133,-12.973172895067169,-15.795529214986841,garman_klass,True
GLDRUB_TOM,2019-05-15,1.0019477525925412e-06,0.01588996015266622,-15.795529214986841,-13.102312781024091,-13.10757081506334,-13.813564699782317,garman_klass,True
GLDRUB_TOM,2019-05-16,8.4067877167533e-06,0.04602728000459979,-13.813564699782317,-13.558416564126919,-13.18832745836095,-11.686471116902693,garman_klass,True
GLDRUB_TOM,2019-05-17,5.624573286523253e-06,0.03764827311051411,-11.686471116902693,-13.243966803834486,-13.041834280614978,-12.088365472924963,garman_klass,True
GLDRUB_TOM,2019-05-29,2.6744765031497346e-06,0.02596089518475303,-11.983098228846094,-13.539675548053017,-13.199885057181085,-12.831756896525109,garman_klass,True
GLDRUB_TOM,2019-06-03,5.3788329329927214e-06,0.036816652470236425,-10.997550937058099,-11.937468687476434,-12.984063576458349,-12.133039134275661,garman_klass,True
