date,metals_ru,macro_ru,metals_en,attention_google
2024-07-08,0.12916129032258064,0.022451612903225802,0.09690322580645164,0.0906967741935484
2024-07-09,0.12961290322580643,0.022516129032258064,0.09703225806451612,0.09096774193548385
2024-07-10,0.13006451612903228,0.02258064516129032,0.09716129032258064,0.09123870967741937
2024-07-11,0.13051612903225807,0.02264516129032258,0.09729032258064516,0.09150967741935484
2024-07-12,0.13096774193548386,0.022709677419354837,0.09741935483870967,0.09178064516129031
2024-07-13,0.13141935483870965,0.022774193548387094,0.09754838709677419,0.09205161290322578
2024-07-14,0.1318709677419355,0.022838709677419355,0.0976774193548387,0.0923225806451613
2024-07-15,0.13232258064516128,0.02290322580645161,0.09780645161290322,0.09259354838709677
2024-07-16,0.1327741935483871,0.022967741935483867,0.09793548387096775,0.09286451612903227
2024-07-17,0.13322580645161292,0.023032258064516125,0.09806451612903225,0.09313548387096773
2024-07-18,0.13367741935483873,0.02309677419354839,0.09819354838709678,0.09340645161290324
2024-07-19,0.13412903225806452,0.023161290322580647,0.0983225806451613,0.09367741935483873
2024-07-20,0.13458064516129037,0.023225806451612905,0.09845161290322581,0.09394838709677422
2024-07-21,0.13503225806451616,0.023290322580645166,0.09858064516129031,0.09421935483870969
2024-07-22,0.13548387096774195,0.02335483870967742,0.09870967741935484,0.09449032258064517
2024-07-23,0.13593548387096774,0.023419354838709678,0.09883870967741935,0.09476129032258065
2024-07-24,0.13638709677419353,0.023483870967741936,0.09896774193548387,0.09503225806451612
2024-07-25,0.13683870967741937,0.023548387096774197,0.09909677419354838,0.09530322580645163
2024-07-26,0.13729032258064516,0.023612903225806454,0.0992258064516129,0.0955741935483871
2024-07-27,0.13774193548387098,0.023677419354838712,0.09935483870967741,0.0958451612903226
2024-07-28,0.1381935483870968,0.02374193548387097,0.09948387096774193,0.09611612903225808
2024-07-29,0.13864516129032256,0.023806451612903227,0.09961290322580645,0.09638709677419355
2024-07-30,0.1390967741935484,0.023870967741935485,0.09974193548387096,0.09665806451612904
2024-07-31,0.1395483870967742,0.023935483870967743,0.09987096774193548,0.09692903225806453
2024-08-01,0.13999999999999999,0.024,0.1,0.0972
2024-08-02,0.13974193548387098,0.02387096774193548,0.10019354838709678,0.0970709677419355
2024-08-03,0.13948387096774195,0.02374193548387097,0.10038709677419355,0.09694193548387098
2024-08-04,0.1392258064516129,0.02361290322580645,0.10058064516129032,0.09681290322580645
2024-08-05,0.13896774193548386,0.02348387096774194,0.10077419354838708,0.09668387096774193
2024-08-06,0.13870967741935486,0.02335483870967742,0.10096774193548388,0.09655483870967743
2024-08-07,0.13845161290322577,0.023225806451612905,0.10116129032258063,0.09642580645161289
2024-08-08,0.13819354838709677,0.023096774193548386,0.1013548387096774,0.09629677419354839
2024-08-09,0.13793548387096774,0.02296774193548387,0.10154838709677419,0.09616774193548387
2024-08-10,0.13767741935483868,0.022838709677419352,0.10174193548387096,0.09603870967741934
2024-08-11,0.13741935483870965,0.02270967741935484,0.10193548387096776,0.09590967741935483
2024-08-12,0.13716129032258065,0.022580645161290325,0.10212903225806451,0.09578064516129033
2024-08-13,0.13690322580645162,0.022451612903225806,0.10232258064516128,0.09565161290322581
2024-08-14,0.13664516129032261,0.02232258064516129,0.10251612903225807,0.09552258064516131
2024-08-15,0.13638709677419353,0.022193548387096772,0.10270967741935484,0.09539354838709677
2024-08-16,0.13612903225806453,0.022064516129032256,0.10290322580645161,0.09526451612903226
2024-08-17,0.1358709677419355,0.02193548387096774,0.10309677419354837,0.09513548387096775
2024-08-18,0.13561290322580644,0.021806451612903226,0.10329032258064515,0.09500645161290322
2024-08-19,0.1353548387096774,0.02167741935483871,0.10348387096774195,0.0948774193548387
2024-08-20,0.1350967741935484,0.021548387096774195,0.10367741935483872,0.0947483870967742
2024-08-21,0.13483870967741934,0.02141935483870968,0.10387096774193547,0.09461935483870967
2024-08-22,0.1345806451612903,0.021290322580645164,0.10406451612903225,0.09449032258064516
2024-08-23,0.13432258064516128,0.021161290322580645,0.10425806451612904,0.09436129032258064
2024-08-24,0.13406451612903222,0.021032258064516127,0.1044516129032258,0.09423225806451611
2024-08-25,0.13380645161290322,0.02090322580645161,0.10464516129032257,0.09410322580645161
